candidatenumber,examYear,Student OpenEMIS ID,secondary,primaryschool,sex,EnglishRawscore,MathRawScore,EnglishConvertedScore,MathconvertedScore,Totals,essay,StudentParish,AddressAreaCode
224025,2024,1833662812,Harrison College,ST WINIFRED'S PRIMARY,M,90,95,118.33,121.87,240.2,A,ST. JAMES,SJ
224026,2024,1833662813,Bursary,ST WINIFRED'S PRIMARY,M,89,98,117.59,123.5,241.09,B,ST. MICHAEL,SM
224027,2024,1833662814,Queen's College,ST WINIFRED'S PRIMARY,M,93,97,120.55,122.96,243.51,B,ST. JAMES,SJ
224028,2024,1833662815,The St Michael School,ST WINIFRED'S PRIMARY,M,82,97,112.41,122.96,235.37,C,CHRIST CHURCH,CC
224029,2024,1833662816,Bursary,ST WINIFRED'S PRIMARY,M,77,85,108.71,116.46,225.17,C,CHRIST CHURCH,CC
224030,2024,1833662817,The St Michael School,ST WINIFRED'S PRIMARY,M,84,99,113.89,124.04,237.93,C,ST. JOHN,SJN
224031,2024,1833662818,Bursary,ST WINIFRED'S PRIMARY,M,77,62,108.71,104,212.71,C,ST. PHILIP,SPL
224032,2024,1833662819,The Lodge School,ST WINIFRED'S PRIMARY,M,80,74,110.93,110.5,221.43,C,ST. PHILIP,SPL
224033,2024,1833662820,The St Michael School,ST WINIFRED'S PRIMARY,M,84,90,113.89,119.17,233.06,A,ST. JAMES,SJ
224034,2024,1833662821,Bursary,ST WINIFRED'S PRIMARY,F,87,87,116.11,117.54,233.65,C,ST. MICHAEL,SM
224035,2024,1833662822,Bursary,ST WINIFRED'S PRIMARY,F,76,68,107.97,107.25,215.22,D,ST. THOMAS,ST
224036,2024,1833662823,Bursary,ST WINIFRED'S PRIMARY,F,92,99,119.81,124.04,243.85,B,ST. MICHAEL,SM
224037,2024,1833662824,Queen's College,ST WINIFRED'S PRIMARY,F,86,92,115.37,120.25,235.62,C,CHRIST CHURCH,CC
224038,2024,1833662825,The St Michael School,ST WINIFRED'S PRIMARY,F,89,92,117.59,120.25,237.84,C,ST. MICHAEL,SM
224039,2024,1833662826,Christ Church Foundation School,ST WINIFRED'S PRIMARY,F,83,79,113.15,113.21,226.36,D,CHRIST CHURCH,CC
224040,2024,1833662827,Bursary,ST WINIFRED'S PRIMARY,F,76,59,107.97,102.37,210.34,C,CHRIST CHURCH,CC
224041,2024,1833662828,Bursary,ST WINIFRED'S PRIMARY,F,65,38,99.83,91,190.83,C,CHRIST CHURCH,CC
224042,2024,1833662829,Alleyne School,ST WINIFRED'S PRIMARY,F,74,73,106.49,109.96,216.45,B,ST. THOMAS,ST
224043,2024,1833662830,Queen's College,ST WINIFRED'S PRIMARY,F,91,89,119.07,118.62,237.69,A,ST. PHILIP,SPL
224044,2024,1833662831,Harrison College,ST WINIFRED'S PRIMARY,F,84,90,113.89,119.17,233.06,A,CHRIST CHURCH,CC
224045,2024,1833662832,Harrison College,ST WINIFRED'S PRIMARY,F,78,94,109.45,121.33,230.78,B,CHRIST CHURCH,CC
224046,2024,1833662833,Queen's College,ST WINIFRED'S PRIMARY,F,93,93,120.55,120.79,241.34,B,ST. JAMES,SJ
224047,2024,1833662834,Bursary,ST WINIFRED'S PRIMARY,F,85,85,114.63,116.46,231.09,B,ST. MICHAEL,SM
224048,2024,1833662835,Deighton Griffith Secondary School,ST WINIFRED'S PRIMARY,F,76,47,107.97,95.87,203.84,C,CHRIST CHURCH,CC
224049,2024,1833662836,Harrison College,ST WINIFRED'S PRIMARY,F,80,95,110.93,121.87,232.8,C,CHRIST CHURCH,CC
224050,2024,1833662837,Bursary,ST WINIFRED'S PRIMARY,F,73,40,105.75,92.08,197.83,C,CHRIST CHURCH,CC
224051,2024,1833662838,Christ Church Foundation School,ST WINIFRED'S PRIMARY,F,77,85,108.71,116.46,225.17,C,ST. PHILIP,SPL
224052,2024,1833662839,The St Michael School,ST WINIFRED'S PRIMARY,F,85,92,114.63,120.25,234.88,C,ST. JOHN,SJN
224054,2024,1833662840,The St Michael School,ST WINIFRED'S PRIMARY,F,91,90,119.07,119.17,238.24,C,ST. THOMAS,ST
224055,2024,1833662841,Bursary,ST WINIFRED'S PRIMARY,F,76,60,107.97,102.91,210.88,C,ST. GEORGE,SG
224056,2024,1833662842,The Lodge School,ST WINIFRED'S PRIMARY,F,80,59,110.93,102.37,213.3,C,ST. GEORGE,SG
224057,2024,1833662843,The Lodge School,ST WINIFRED'S PRIMARY,F,81,57,111.67,101.29,212.96,D,ST. JOHN,SJN
224058,2024,1833662844,Bursary,ST WINIFRED'S PRIMARY,F,74,76,106.49,111.58,218.07,C,ST. GEORGE,SG
224059,2024,1833662845,Bursary,ST WINIFRED'S PRIMARY,F,75,77,107.23,112.12,219.35,D,ST. JOHN,SJN
224060,2024,1833662846,Queen's College,ST WINIFRED'S PRIMARY,F,86,93,115.37,120.79,236.16,B,ST. MICHAEL,SM
224061,2024,1833662847,Harrison College,ST WINIFRED'S PRIMARY,F,82,95,112.41,121.87,234.28,B,CHRIST CHURCH,CC
227001,2024,1833662848,St Leonard's Boys Secondary School,BRIDGETOWN S.D.A  PRIMARY,M,74,71,106.49,108.87,215.36,D,ST. MICHAEL,SM
227002,2024,1833662849,Queen's College,BRIDGETOWN S.D.A  PRIMARY,M,89,88,117.59,118.08,235.67,C,ST. MICHAEL,SM
227003,2024,1833662850,The Lodge School,BRIDGETOWN S.D.A  PRIMARY,M,66,83,100.57,115.37,215.94,D,CHRIST CHURCH,CC
227005,2024,1833662851,Bursary,BRIDGETOWN S.D.A  PRIMARY,M,49,20,87.99,81.25,169.24,D,CHRIST CHURCH,CC
227006,2024,1833662852,Combermere School,BRIDGETOWN S.D.A  PRIMARY,M,81,78,111.67,112.66,224.33,C,ST. THOMAS,ST
227007,2024,1833662853,Bursary,BRIDGETOWN S.D.A  PRIMARY,M,38,11,79.85,76.37,156.22,E,CHRIST CHURCH,CC
227008,2024,1833662854,The St Michael School,BRIDGETOWN S.D.A  PRIMARY,M,87,84,116.11,115.92,232.03,C,ST. MICHAEL,SM
227009,2024,1833662855,Alleyne School,BRIDGETOWN S.D.A  PRIMARY,M,75,70,107.23,108.33,215.56,D,ST. MICHAEL,SM
227010,2024,1833662856,Alexandra Secondary School,BRIDGETOWN S.D.A  PRIMARY,M,72,84,105.01,115.92,220.93,C,ST. PETER,SP
227011,2024,,Deighton Griffith Secondary School,BRIDGETOWN S.D.A  PRIMARY,M,66,53,100.57,99.12,199.69,C,CHRIST CHURCH,CC
227012,2024,1833662858,The Lodge School,BRIDGETOWN S.D.A  PRIMARY,M,81,74,111.67,110.5,222.17,B,ST. PHILIP,SPL
227013,2024,1833662859,Graydon Sealy Secondary School,BRIDGETOWN S.D.A  PRIMARY,M,70,37,103.53,90.45,193.98,B,ST. MICHAEL,SM
227015,2024,1833662860,The Lester Vaughn School,BRIDGETOWN S.D.A  PRIMARY,M,78,81,109.45,114.29,223.74,C,ST. GEORGE,SG
227016,2024,1833662861,Coleridge And Parry School,BRIDGETOWN S.D.A  PRIMARY,M,69,53,102.79,99.12,201.91,D,ST. JAMES,SJ
227017,2024,1833662862,Bursary,BRIDGETOWN S.D.A  PRIMARY,M,67,60,101.31,102.91,204.22,D,ST. PHILIP,SPL
227018,2024,1531964578,Bursary,BRIDGETOWN S.D.A  PRIMARY,M,63,36,98.35,89.91,188.26,C,ST. GEORGE,SG
227019,2024,1833662864,Bursary,BRIDGETOWN S.D.A  PRIMARY,M,71,63,104.27,104.54,208.81,D,ST. GEORGE,SG
227021,2024,1833662865,Bursary,BRIDGETOWN S.D.A  PRIMARY,F,39,16,80.59,79.08,159.67,D,ST. LUCY,SL
227022,2024,1833662866,Springer Memorial Secondary School,BRIDGETOWN S.D.A  PRIMARY,F,59,37,95.39,90.45,185.84,D,ST. JAMES,SJ
227023,2024,1537545989,Bursary,BRIDGETOWN S.D.A  PRIMARY,F,56,34,93.17,88.83,182,D,ST. ANDREW,SA
227024,2024,1833662868,The Lester Vaughn School,BRIDGETOWN S.D.A  PRIMARY,F,80,64,110.93,105.08,216.01,C,ST. MICHAEL,SM
227025,2024,1833662869,Graydon Sealy Secondary School,BRIDGETOWN S.D.A  PRIMARY,F,75,51,107.23,98.04,205.27,C,CHRIST CHURCH,CC
227026,2024,1833662870,Deighton Griffith Secondary School,BRIDGETOWN S.D.A  PRIMARY,F,74,61,106.49,103.46,209.95,C,CHRIST CHURCH,CC
227027,2024,1833662871,Alexandra Secondary School,BRIDGETOWN S.D.A  PRIMARY,F,81,57,111.67,101.29,212.96,D,ST. JAMES,SJ
227028,2024,1833662872,The Lodge School,BRIDGETOWN S.D.A  PRIMARY,F,76,66,107.97,106.16,214.13,D,ST. PHILIP,SPL
227029,2024,1833662873,The Lester Vaughn School,BRIDGETOWN S.D.A  PRIMARY,F,73,33,105.75,88.29,194.04,D,ST. MICHAEL,SM
227031,2024,1833662874,Bursary,BRIDGETOWN S.D.A  PRIMARY,F,79,63,110.19,104.54,214.73,C,ST. JAMES,SJ
227032,2024,1517995857,Alleyne School,BRIDGETOWN S.D.A  PRIMARY,F,60,30,96.13,86.66,182.79,D,ST. ANDREW,SA
227034,2024,1833662876,Bursary,BRIDGETOWN S.D.A  PRIMARY,F,52,16,90.21,79.08,169.29,D,ST. PHILIP,SPL
227035,2024,1833662877,Coleridge And Parry School,BRIDGETOWN S.D.A  PRIMARY,F,74,43,106.49,93.7,200.19,C,ST. JAMES,SJ
227036,2024,1833662878,The Lester Vaughn School,BRIDGETOWN S.D.A  PRIMARY,F,70,30,103.53,86.66,190.19,C,ST. MICHAEL,SM
227037,2024,1833662879,Christ Church Foundation School,BRIDGETOWN S.D.A  PRIMARY,F,73,97,105.75,122.96,228.71,A,CHRIST CHURCH,CC
227039,2024,1833662880,Alleyne School,BRIDGETOWN S.D.A  PRIMARY,F,72,77,105.01,112.12,217.13,B,ST. GEORGE,SG
227040,2024,1528901308,St George Secondary School,BRIDGETOWN S.D.A  PRIMARY,F,54,26,91.69,84.5,176.19,D,ST. JOSEPH,SJS
227043,2024,,Queen's College,BRIDGETOWN S.D.A  PRIMARY,F,92,93,119.81,120.79,240.6,A,,
227044,2024,1833662883,Bursary,BRIDGETOWN S.D.A  PRIMARY,M,83,81,113.15,114.29,227.44,B,ST. LUCY,SL
227045,2024,1833662884,The St Michael School,BRIDGETOWN S.D.A  PRIMARY,M,93,99,120.55,124.04,244.59,A,ST. THOMAS,ST
227046,2024,,Bursary,BRIDGETOWN S.D.A  PRIMARY,F,50,14,88.73,77.99,166.72,D,ST. THOMAS,ST
229001,2024,1833662886,The St Michael School,ST GABRIEL'S PRIMARY,M,86,87,115.37,117.54,232.91,A,CHRIST CHURCH,CC
229002,2024,1527883075,Christ Church Foundation School,ST GABRIEL'S PRIMARY,M,76,71,107.97,108.87,216.84,C,ST. THOMAS,ST
229003,2024,1833662888,Harrison College,ST GABRIEL'S PRIMARY,M,84,91,113.89,119.71,233.6,B,CHRIST CHURCH,CC
229004,2024,1833662889,Harrison College,ST GABRIEL'S PRIMARY,M,90,93,118.33,120.79,239.12,C,CHRIST CHURCH,CC
229005,2024,1833662890,Coleridge And Parry School,ST GABRIEL'S PRIMARY,M,65,61,99.83,103.46,203.29,B,ST. JAMES,SJ
229006,2024,1833662891,Harrison College,ST GABRIEL'S PRIMARY,M,83,91,113.15,119.71,232.86,C,ST. THOMAS,ST
229007,2024,,The St Michael School,ST. GABRIEL'S PRIMARY,M,85,89,114.63,118.62,233.25,C,ST. GEORGE,SG
229008,2024,1833662893,Combermere School,ST GABRIEL'S PRIMARY,M,77,88,108.71,118.08,226.79,D,ST. JOHN,SJN
229009,2024,1833662894,Harrison College,ST GABRIEL'S PRIMARY,M,84,98,113.89,123.5,237.39,D,ST. MICHAEL,SM
229010,2024,1833662895,Harrison College,ST GABRIEL'S PRIMARY,M,87,94,116.11,121.33,237.44,B,ST. MICHAEL,SM
229011,2024,1833662896,Alexandra Secondary School,ST GABRIEL'S PRIMARY,M,75,80,107.23,113.75,220.98,C,ST. JAMES,SJ
229012,2024,1639172367,Harrison College,ST GABRIEL'S PRIMARY,M,92,92,119.81,120.25,240.06,D,ST. MICHAEL,SM
229013,2024,1833662898,Harrison College,ST GABRIEL'S PRIMARY,M,87,94,116.11,121.33,237.44,B,ST. MICHAEL,SM
229014,2024,1833662899,Combermere School,ST GABRIEL'S PRIMARY,M,85,84,114.63,115.92,230.55,B,CHRIST CHURCH,CC
229015,2024,1833662900,Harrison College,ST GABRIEL'S PRIMARY,M,82,99,112.41,124.04,236.45,C,CHRIST CHURCH,CC
229016,2024,1833662901,Harrison College,ST GABRIEL'S PRIMARY,M,87,100,116.11,124.58,240.69,B,ST. MICHAEL,SM
229017,2024,1833662902,The St Michael School,ST GABRIEL'S PRIMARY,M,90,88,118.33,118.08,236.41,A,ST. PHILIP,SPL
229018,2024,1833662903,Combermere School,ST GABRIEL'S PRIMARY,M,76,88,107.97,118.08,226.05,B,ST. MICHAEL,SM
229019,2024,1833662904,Alleyne School,ST GABRIEL'S PRIMARY,M,72,88,105.01,118.08,223.09,B,ST. GEORGE,SG
229020,2024,1833662905,Harrison College,ST GABRIEL'S PRIMARY,M,90,98,118.33,123.5,241.83,A,ST. GEORGE,SG
229021,2024,1833662906,Queen's College,ST GABRIEL'S PRIMARY,M,82,96,112.41,122.42,234.83,B,CHRIST CHURCH,CC
229022,2024,1833662907,Queen's College,ST GABRIEL'S PRIMARY,M,86,97,115.37,122.96,238.33,C,ST. MICHAEL,SM
229023,2024,1833662908,Harrison College,ST GABRIEL'S PRIMARY,M,85,98,114.63,123.5,238.13,A,CHRIST CHURCH,CC
229024,2024,1833662909,Combermere School,ST GABRIEL'S PRIMARY,M,81,87,111.67,117.54,229.21,C,ST. JAMES,SJ
229025,2024,1833662910,Christ Church Foundation School,ST GABRIEL'S PRIMARY,M,78,73,109.45,109.96,219.41,C,CHRIST CHURCH,CC
229026,2024,1833662911,Ellerslie Secondary School,ST GABRIEL'S PRIMARY,M,58,19,94.65,80.7,175.35,D,ST. GEORGE,SG
229027,2024,1833662912,Harrison College,ST GABRIEL'S PRIMARY,F,91,92,119.07,120.25,239.32,A,CHRIST CHURCH,CC
229028,2024,1833662913,Harrison College,ST GABRIEL'S PRIMARY,F,92,97,119.81,122.96,242.77,B,CHRIST CHURCH,CC
229029,2024,1833662914,The St Michael School,ST GABRIEL'S PRIMARY,F,93,94,120.55,121.33,241.88,A,CHRIST CHURCH,CC
229030,2024,,Harrison College,ST. GABRIEL'S PRIMARY,F,79,91,110.19,119.71,229.9,A,ST. MICHAEL,SM
229031,2024,1833662916,Harrison College,ST GABRIEL'S PRIMARY,F,85,98,114.63,123.5,238.13,A,ST. MICHAEL,SM
229032,2024,1833662917,The St Michael School,ST GABRIEL'S PRIMARY,F,87,85,116.11,116.46,232.57,A,CHRIST CHURCH,CC
229033,2024,1833662918,Queen's College,ST GABRIEL'S PRIMARY,F,92,92,119.81,120.25,240.06,A,ST. JAMES,SJ
229034,2024,1833662919,Queen's College,ST GABRIEL'S PRIMARY,F,87,99,116.11,124.04,240.15,B,ST. JAMES,SJ
229035,2024,1833662920,Christ Church Foundation School,ST GABRIEL'S PRIMARY,F,85,72,114.63,109.41,224.04,A,CHRIST CHURCH,CC
229036,2024,1833662921,Combermere School,ST GABRIEL'S PRIMARY,F,81,85,111.67,116.46,228.13,A,ST. GEORGE,SG
229037,2024,1833662922,Harrison College,ST GABRIEL'S PRIMARY,F,92,96,119.81,122.42,242.23,A,ST. MICHAEL,SM
229038,2024,1833662923,The St Michael School,ST GABRIEL'S PRIMARY,F,86,91,115.37,119.71,235.08,C,ST. GEORGE,SG
229039,2024,1833662924,Harrison College,ST GABRIEL'S PRIMARY,F,81,90,111.67,119.17,230.84,B,CHRIST CHURCH,CC
229040,2024,1833662925,Combermere School,ST GABRIEL'S PRIMARY,F,88,87,116.85,117.54,234.39,A,ST. PHILIP,SPL
229041,2024,1833662926,Christ Church Foundation School,ST GABRIEL'S PRIMARY,F,80,75,110.93,111.04,221.97,C,CHRIST CHURCH,CC
229042,2024,1833662927,Harrison College,ST GABRIEL'S PRIMARY,F,93,93,120.55,120.79,241.34,A,CHRIST CHURCH,CC
229043,2024,1833662928,Alleyne School,ST GABRIEL'S PRIMARY,F,73,79,105.75,113.21,218.96,C,ST. GEORGE,SG
229044,2024,1833662929,Deighton Griffith Secondary School,ST GABRIEL'S PRIMARY,F,68,61,102.05,103.46,205.51,C,ST. JOHN,SJN
229045,2024,1833662930,Deighton Griffith Secondary School,ST GABRIEL'S PRIMARY,F,69,37,102.79,90.45,193.24,C,CHRIST CHURCH,CC
229046,2024,1535420118,Ellerslie Secondary School,ST GABRIEL'S PRIMARY,F,64,25,99.09,83.95,183.04,C,ST. MICHAEL,SM
229047,2024,1833662932,Queen's College,ST GABRIEL'S PRIMARY,F,89,97,117.59,122.96,240.55,A,ST. MICHAEL,SM
229048,2024,,Harrison College,ST. GABRIEL'S PRIMARY,F,93,83,120.55,115.37,235.92,B,CHRIST CHURCH,CC
229049,2024,1833662934,Harrison College,ST GABRIEL'S PRIMARY,F,88,95,116.85,121.87,238.72,B,ST. MICHAEL,SM
229050,2024,1833662935,Coleridge And Parry School,ST GABRIEL'S PRIMARY,F,74,41,106.49,92.62,199.11,B,ST. JAMES,SJ
229051,2024,1833662936,The St Michael School,ST GABRIEL'S PRIMARY,F,86,94,115.37,121.33,236.7,B,ST. PHILIP,SPL
229052,2024,1833662937,Springer Memorial Secondary School,ST GABRIEL'S PRIMARY,F,77,66,108.71,106.16,214.87,C,ST. THOMAS,ST
230001,2024,1833662938,Graydon Sealy Secondary School,THE LEARNING CENTRE,M,59,53,95.39,99.12,194.51,D,CHRIST CHURCH,CC
230002,2024,1833662939,Bursary,THE LEARNING CENTRE,M,12,8,60.61,74.74,135.35,E,ST. PETER,SP
230003,2024,1833662940,Bursary,THE LEARNING CENTRE,M,26,2,70.97,71.49,142.46,D,ST. PHILIP,SPL
231001,2024,1833662941,Harrison College,ST CYPRIAN'S PRIMARY,M,84,90,113.89,119.17,233.06,A,ST. PHILIP,SPL
231002,2024,1833662942,Harrison College,ST CYPRIAN'S PRIMARY,M,84,98,113.89,123.5,237.39,B,ST. GEORGE,SG
231003,2024,1833662943,The Lodge School,ST CYPRIAN'S PRIMARY,M,74,74,106.49,110.5,216.99,D,ST. GEORGE,SG
231004,2024,1833662944,Deighton Griffith Secondary School,ST CYPRIAN'S PRIMARY,M,65,57,99.83,101.29,201.12,C,CHRIST CHURCH,CC
231005,2024,1833662945,The Lester Vaughn School,ST CYPRIAN'S PRIMARY,M,69,43,102.79,93.7,196.49,D,ST. JAMES,SJ
231006,2024,1833662946,Queen's College,ST CYPRIAN'S PRIMARY,M,88,93,116.85,120.79,237.64,A,ST. PETER,SP
231007,2024,1527883265,Alleyne School,ST CYPRIAN'S PRIMARY,M,75,75,107.23,111.04,218.27,B,ST. MICHAEL,SM
231008,2024,1833662948,Harrison College,ST CYPRIAN'S PRIMARY,M,76,95,107.97,121.87,229.84,B,ST. PHILIP,SPL
231009,2024,1833662949,Queen's College,ST CYPRIAN'S PRIMARY,M,85,94,114.63,121.33,235.96,A,ST. JAMES,SJ
231010,2024,1833662950,Combermere School,ST CYPRIAN'S PRIMARY,M,78,84,109.45,115.92,225.37,C,ST. GEORGE,SG
231011,2024,1833662951,Graydon Sealy Secondary School,ST CYPRIAN'S PRIMARY,M,50,43,88.73,93.7,182.43,C,CHRIST CHURCH,CC
231012,2024,1833662952,Harrison College,ST CYPRIAN'S PRIMARY,M,89,95,117.59,121.87,239.46,C,ST. MICHAEL,SM
231013,2024,1833662953,Combermere School,ST CYPRIAN'S PRIMARY,M,80,80,110.93,113.75,224.68,B,CHRIST CHURCH,CC
231014,2024,1833662954,Queen's College,ST CYPRIAN'S PRIMARY,M,84,94,113.89,121.33,235.22,B,ST. MICHAEL,SM
231015,2024,1833662955,Christ Church Foundation School,ST CYPRIAN'S PRIMARY,M,88,66,116.85,106.16,223.01,B,CHRIST CHURCH,CC
231016,2024,1833662956,Harrison College,ST CYPRIAN'S PRIMARY,M,87,99,116.11,124.04,240.15,A,ST. THOMAS,ST
231017,2024,1833662957,Harrison College,ST CYPRIAN'S PRIMARY,M,86,94,115.37,121.33,236.7,A,ST. JOSEPH,SJS
231018,2024,1530571891,Combermere School,ST CYPRIAN'S PRIMARY,M,81,81,111.67,114.29,225.96,A,ST. MICHAEL,SM
231019,2024,1833662959,Coleridge And Parry School,ST CYPRIAN'S PRIMARY,M,73,50,105.75,97.5,203.25,C,ST. JAMES,SJ
231020,2024,1833662960,Graydon Sealy Secondary School,ST CYPRIAN'S PRIMARY,M,62,35,97.61,89.37,186.98,C,ST. PHILIP,SPL
231021,2024,1833662961,The St Michael School,ST CYPRIAN'S PRIMARY,M,75,94,107.23,121.33,228.56,C,ST. PHILIP,SPL
231022,2024,1833662962,Combermere School,ST CYPRIAN'S PRIMARY,M,82,82,112.41,114.83,227.24,B,ST. PHILIP,SPL
231023,2024,1833662963,Combermere School,ST CYPRIAN'S PRIMARY,M,78,90,109.45,119.17,228.62,A,ST. THOMAS,ST
231024,2024,1833662964,The St Michael School,ST CYPRIAN'S PRIMARY,M,81,86,111.67,117,228.67,B,ST. GEORGE,SG
231026,2024,1833662965,Harrison College,ST CYPRIAN'S PRIMARY,M,89,89,117.59,118.62,236.21,B,ST. GEORGE,SG
231027,2024,1833662966,Christ Church Foundation School,ST CYPRIAN'S PRIMARY,M,78,74,109.45,110.5,219.95,C,ST. JOHN,SJN
231028,2024,1833662967,Queen's College,ST CYPRIAN'S PRIMARY,M,88,94,116.85,121.33,238.18,A,ST. PHILIP,SPL
231029,2024,1833662968,Queen's College,ST CYPRIAN'S PRIMARY,M,86,92,115.37,120.25,235.62,B,ST. JAMES,SJ
231030,2024,1537571439,Harrison College,ST. CYPRIAN'S PRIMARY,M,83,99,113.15,124.04,237.19,B,,
231031,2024,1524592390,Combermere School,ST. CYPRIAN'S PRIMARY,M,80,80,110.93,113.75,224.68,C,,
231032,2024,,Queen's College,ST. CYPRIAN'S PRIMARY,M,87,94,116.11,121.33,237.44,B,,
231034,2024,1833662972,Harrison College,ST CYPRIAN'S PRIMARY,M,85,92,114.63,120.25,234.88,B,CHRIST CHURCH,CC
231035,2024,1833662973,Harrison College,ST CYPRIAN'S PRIMARY,M,88,94,116.85,121.33,238.18,B,ST. GEORGE,SG
231036,2024,1518713133,Christ Church Foundation School,ST. CYPRIAN'S PRIMARY,M,74,86,106.49,117,223.49,C,,
235001,2024,1833662975,Bursary,WINDSOR HIGH SCHOOL,M,81,59,111.67,102.37,214.04,A,ST. MICHAEL,SM
235002,2024,1518234325,Parkinson Secondary School,WINDSOR HIGH SCHOOL,M,59,18,95.39,80.16,175.55,C,ST. MICHAEL,SM
238001,2024,1833662977,The St Michael School,PEOPLE'S CATHEDRAL PRIMARY,M,84,93,113.89,120.79,234.68,B,CHRIST CHURCH,CC
238002,2024,,Springer Memorial Secondary School,PEOPLE'S CATHEDRAL PRIMARY,F,72,62,105.01,104,209.01,C,ST. MICHAEL,SM
238003,2024,1833662979,Queen's College,PEOPLE'S CATHEDRAL PRIMARY,F,88,99,116.85,124.04,240.89,A,ST. MICHAEL,SM
238004,2024,1833662980,The St Michael School,PEOPLE'S CATHEDRAL PRIMARY,M,89,92,117.59,120.25,237.84,A,ST. PHILIP,SPL
238005,2024,1833662981,Christ Church Foundation School,PEOPLE'S CATHEDRAL PRIMARY,M,77,71,108.71,108.87,217.58,C,ST. MICHAEL,SM
238006,2024,1833662982,Deighton Griffith Secondary School,PEOPLE'S CATHEDRAL PRIMARY,M,84,60,113.89,102.91,216.8,D,ST. MICHAEL,SM
238007,2024,1527883266,Combermere School,PEOPLE'S CATHEDRAL PRIMARY,M,79,83,110.19,115.37,225.56,A,CHRIST CHURCH,CC
238008,2024,1833662984,The St Michael School,PEOPLE'S CATHEDRAL PRIMARY,F,90,78,118.33,112.66,230.99,B,ST. PHILIP,SPL
238009,2024,1833662985,Queen's College,PEOPLE'S CATHEDRAL PRIMARY,M,85,90,114.63,119.17,233.8,B,CHRIST CHURCH,CC
238010,2024,1833662986,The St Michael School,PEOPLE'S CATHEDRAL PRIMARY,F,89,95,117.59,121.87,239.46,C,ST. MICHAEL,SM
238011,2024,1833662987,The Lester Vaughn School,PEOPLE'S CATHEDRAL PRIMARY,M,83,70,113.15,108.33,221.48,B,ST. MICHAEL,SM
238012,2024,1528907613,Christ Church Foundation School,PEOPLE'S CATHEDRAL PRIMARY,F,72,87,105.01,117.54,222.55,C,ST. PHILIP,SPL
238013,2024,1833662989,St Leonard's Boys Secondary School,PEOPLE'S CATHEDRAL PRIMARY,M,56,18,93.17,80.16,173.33,C,CHRIST CHURCH,CC
238014,2024,1833662990,The Lester Vaughn School,PEOPLE'S CATHEDRAL PRIMARY,M,67,44,101.31,94.25,195.56,C,ST. MICHAEL,SM
238015,2024,1833662991,Springer Memorial Secondary School,PEOPLE'S CATHEDRAL PRIMARY,F,73,34,105.75,88.83,194.58,B,CHRIST CHURCH,CC
238016,2024,1537545210,The Lodge School,PEOPLE'S CATHEDRAL PRIMARY,M,74,63,106.49,104.54,211.03,B,ST. PHILIP,SPL
238017,2024,1833662993,Queen's College,PEOPLE'S CATHEDRAL PRIMARY,F,86,98,115.37,123.5,238.87,B,ST. THOMAS,ST
238018,2024,1833662994,Queen's College,PEOPLE'S CATHEDRAL PRIMARY,F,90,96,118.33,122.42,240.75,A,ST. MICHAEL,SM
238019,2024,1833662995,Harrison College,PEOPLE'S CATHEDRAL PRIMARY,F,87,88,116.11,118.08,234.19,B,ST. PHILIP,SPL
238020,2024,1833662996,Ellerslie Secondary School,PEOPLE'S CATHEDRAL PRIMARY,M,58,71,94.65,108.87,203.52,E,ST. JAMES,SJ
238021,2024,1833662997,Harrison College,PEOPLE'S CATHEDRAL PRIMARY,M,81,89,111.67,118.62,230.29,C,ST. MICHAEL,SM
238022,2024,1833662998,Christ Church Foundation School,PEOPLE'S CATHEDRAL PRIMARY,F,79,89,110.19,118.62,228.81,B,ST. PHILIP,SPL
238023,2024,1833662999,The St Michael School,PEOPLE'S CATHEDRAL PRIMARY,F,93,97,120.55,122.96,243.51,A,CHRIST CHURCH,CC
238024,2024,1833663000,Combermere School,PEOPLE'S CATHEDRAL PRIMARY,M,75,91,107.23,119.71,226.94,C,ST. MICHAEL,SM
238025,2024,1833663001,Queen's College,PEOPLE'S CATHEDRAL PRIMARY,F,94,97,121.29,122.96,244.25,A,ST. THOMAS,ST
238026,2024,1519328314,Harrison College,PEOPLE'S CATHEDRAL PRIMARY,M,82,87,112.41,117.54,229.95,D,ST. JAMES,SJ
238027,2024,1530571946,Deighton Griffith Secondary School,PEOPLE'S CATHEDRAL PRIMARY,F,79,41,110.19,92.62,202.81,A,CHRIST CHURCH,CC
238028,2024,1530571951,Deighton Griffith Secondary School,PEOPLE'S CATHEDRAL PRIMARY,F,78,51,109.45,98.04,207.49,B,CHRIST CHURCH,CC
238029,2024,1524592296,The St Michael School,PEOPLE'S CATHEDRAL PRIMARY,M,87,91,116.11,119.71,235.82,B,ST. MICHAEL,SM
238030,2024,1833663006,Harrison College,PEOPLE'S CATHEDRAL PRIMARY,M,89,100,117.59,124.58,242.17,C,ST. MICHAEL,SM
238031,2024,1833663007,The Lodge School,PEOPLE'S CATHEDRAL PRIMARY,F,83,59,113.15,102.37,215.52,C,CHRIST CHURCH,CC
238032,2024,1833663008,Ellerslie Secondary School,PEOPLE'S CATHEDRAL PRIMARY,M,67,74,101.31,110.5,211.81,C,ST. MICHAEL,SM
238033,2024,1833663009,Harrison College,PEOPLE'S CATHEDRAL PRIMARY,F,87,88,116.11,118.08,234.19,B,ST. PHILIP,SPL
